id,category,n
1a34691v,things,0.021624234453517587
1a34691v,tree,0.012722302920854271
1a34691v,unknown,0.009181650439698492
1a34692v,building,0.0594235248447205
1a34692v,person,2.1350931677018633e-4
1a34692v,railroad,0.06090110636645963
1a34692v,road,0.009816576086956522
1a34692v,sky,0.34849087732919254
1a34692v,snow,0.510838024068323
1a34692v,things,0.007996894409937888
1a34692v,unknown,0.0023194875776397514
1a34693v,building,0.04060482918765743
1a34693v,dirt,0.26247515546284633
1a34693v,mountain,0.007202455919395466
1a34693v,railroad,0.04116444623740554
1a34693v,road,0.014732072575566751
1a34693v,sea,0.005735152314231738
1a34693v,sky,0.5428888047071788
1a34693v,things,0.01311840758816121
1a34693v,unknown,0.07207867600755667
1a34694v,building,0.04169199418048469
1a34694v,dirt,0.03497812699298469
1a34694v,gravel,0.005530532525510204
1a34694v,mirror-stuff,0.014011928013392858
1a34694v,mountain,0.01705745774872449
1a34694v,person,0.0067362882653061226
1a34694v,railroad,0.05642139668367347
1a34694v,road,0.28042913942920916
1a34694v,sky,0.5261031170280612
1a34694v,things,0.003988460618622449
1a34694v,unknown,0.013051558514030613
1a34695v,building,0.17001254705144292
1a34695v,road,0.18379469887076538
1a34695v,sky,0.4189404113080301
1a34695v,unknown,0.2272523427697616
1a34696v,dirt,0.230914306640625
1a34696v,grass,0.010899658203125
1a34696v,pavement,0.01166259765625
1a34696v,person,0.0479931640625
1a34696v,road,0.0438916015625
1a34696v,sky,0.52723876953125
1a34696v,things,0.0145849609375
1a34696v,tree,0.039769287109375
1a34696v,unknown,0.073045654296875
1a34697v,building,0.05663700363102596
1a34697v,grass,0.25083050061804696
1a34697v,road,0.016641397558714462
1a34697v,sky,0.6366402870055624
1a34697v,tree,0.03207084363411619
1a34697v,unknown,0.007179967552533992
1a34698v,building,0.18294107869211515
1a34698v,railroad,0.03424813243116395
1a34698v,road,0.1762432532853567
1a34698v,sky,0.5680550395025031
1a34698v,things,4.2166966520650815e-4
1a34698v,unknown,0.03809082642365457
1a34699v,grass,0.010838001179245283
1a34699v,gravel,0.04232999213836478
1a34699v,person,0.004029088050314465
1a34699v,railroad,0.17437229756289307
1a34699v,sky,0.5057733883647799
1a34699v,snow,0.013751719732704403
1a34699v,things,0.20828419811320756
1a34699v,unknown,0.04062131485849057
1a34700v,building,0.0991316321942446
1a34700v,fence,0.015986819919064747
1a34700v,person,0.09117042303657075
1a34700v,sky,0.16362222721822542
1a34700v,snow,0.5770278308603117
1a34700v,unknown,0.05306106677158273
1a34701v,person,0.0718705833856784
1a34701v,sky,0.12175378847361809
1a34701v,snow,0.31539410921796485
1a34701v,things,0.39060046325376885
1a34701v,unknown,0.10038105566896985
1a34702v,building,0.005551242236024845
1a34702v,dirt,0.01021690605590062
1a34702v,person,0.020135384316770186
1a34702v,railroad,0.09551023874223602
1a34702v,sky,0.48068225931677017
1a34702v,snow,0.09800320263975155
1a34702v,things,0.22246457686335402
1a34702v,unknown,0.06743618982919254
1a34703v,building,0.00504127358490566
1a34703v,light,0.007061959512578616
1a34703v,railroad,0.009913030660377358
1a34703v,road,0.4469573014937107
1a34703v,sky,0.5184207940251573
1a34703v,unknown,0.01260564072327044
1a34704v,building,0.08942081952335859
1a34704v,light,0.007625078914141414
1a34704v,pavement,0.09310512350063131
1a34704v,railroad,0.006223119870580808
1a34704v,road,0.15547565498737373
1a34704v,sky,0.30079727943497475
1a34704v,unknown,0.3473529237689394
1a34705v,building,0.07847238417288557
1a34705v,door-stuff,0.014703095848880597
1a34705v,mountain,0.007179677782960199
1a34705v,road,0.02943291355721393
1a34705v,sky,0.7674785253420398
1a34705v,things,4.1904734141791046e-4
1a34705v,unknown,0.08970528218283583
1a34705v,wall,0.012609073771766168
1a34706v,unknown,1
1a34707v,unknown,1
1a34708v,road,0.00706064404539801
1a34708v,unknown,0.992939355954602
1a34709v,building,0.2645801634675406
1a34709v,ceiling,0.008636665106117353
1a34709v,dirt,0.10831919085518102
1a34709v,fence,0.06181360213795256
1a34709v,pavement,0.13232117080212236
1a34709v,person,0.11803361033083645
1a34709v,unknown,0.2223990031991261
1a34709v,wall,0.07835542485955056
1a34709v,window,0.005541169241573034
1a34710v,building,0.22875700870451693
1a34710v,ceiling,0.29509831791091595
1a34710v,pavement,0.06771364295796738
1a34710v,person,0.002217789366373902
1a34710v,platform,0.03735811049247177
1a34710v,railroad,0.01937686245294856
1a34710v,stairs,0.04223112060853199
1a34710v,things,0.24264453615119197
1a34710v,unknown,0.05207761527603513
1a34710v,wall,0.012524996079046424
1a34711v,ceiling,0.26745942003446116
1a34711v,person,0.03620501448934837
1a34711v,platform,0.12241296600877193
1a34711v,railroad,0.07276369635025062
1a34711v,things,0.29946203399122806
1a34711v,unknown,0.05938919564536341
1a34711v,wall,0.14230767348057644
1a34712v,building,0.1608225956956798
1a34712v,railroad,0.3691778510165184
1a34712v,sky,0.4114058032878018
1a34712v,snow,0.021646928605463786
1a34712v,things,0.032570282719186786
1a34712v,unknown,0.004376538675349428
1a34713v,building,0.02380036237531172
1a34713v,grass,0.013283441786159601
1a34713v,pavement,0.00568403210723192
1a34713v,platform,0.008825592269326683
1a34713v,railroad,0.31644277976932667
1a34713v,road,0.01756838372817955
1a34713v,sky,0.482084583463217
1a34713v,tree,0.006722695215087282
1a34713v,unknown,0.1255881292861596
1a34714v,building,0.1451025390625
1a34714v,railroad,0.383338623046875
1a34714v,sky,0.420047607421875
1a34714v,snow,0.017760009765625
1a34714v,things,0.02549072265625
1a34714v,unknown,0.008260498046875
1a34715v,building,0.047573254611959284
1a34715v,dirt,0.09036184995229007
1a34715v,gravel,0.029281965648854963
1a34715v,mountain,0.05270579874363868
1a34715v,railroad,0.4638386112436387
1a34715v,road,0.01432788645038168
1a34715v,sky,0.29050249483142493
1a34715v,unknown,0.011408138517811705
1a34716v,building,0.14421189433396464
1a34716v,person,1.3809974747474747e-4
1a34716v,railroad,0.20562435882260102
1a34716v,sky,0.5136163884943182
1a34716v,things,0.12435758956755051
1a34716v,unknown,0.01205166903409091
1a34717v,building,0.025493550031367627
1a34717v,road,0.27051516428795486
1a34717v,sky,0.685243001097867
1a34717v,things,0.008082065558343789
1a34717v,unknown,0.010666219024466751
1a34718v,building,0.059639188444584386
1a34718v,dirt,0.1157361854534005
1a34718v,fence,0.007645229848866499
1a34718v,railroad,0.21191529242758186
1a34718v,sky,0.539278967254408
1a34718v,things,0.04756621930100756
1a34718v,unknown,0.018218917270151132
1a34719v,building,0.45947630013992535
1a34719v,dirt,0.17002268928793532
1a34719v,grass,0.006882093439054726
1a34719v,sky,0.36352174673507465
1a34719v,unknown,9.717039800995025e-5
1a34720v,building,0.036177201704545456
1a34720v,fence,0.10947610874368686
1a34720v,grass,0.2641268643465909
1a34720v,sky,0.5770473287563131
1a34720v,unknown,9.975240688131313e-4
1a34720v,wall,0.012174972380050506
1a34721v,grass,0.2573881749842569
1a34721v,sky,0.7284676578243073
1a34721v,unknown,0.014144167191435767
1a34722v,building,0.4804514438291139
1a34722v,person,7.416930379746836e-5
1a34722v,road,0.06952259691455696
1a34722v,sky,0.44012682950949367
1a34722v,things,0.002236204509493671
1a34722v,tree,0.005196795886075949
1a34722v,unknown,0.0023919600474683546
1a34723v,building,0.5073757459170855
1a34723v,dirt,0.015975875471105527
1a34723v,mountain,0.01927116048994975
1a34723v,pavement,0.017430904522613064
1a34723v,road,0.1156907584798995
1a34723v,roof,0.03919009108040201
1a34723v,sky,0.20898069448806533
1a34723v,things,0.017654188913316583
1a34723v,tree,0.04958262994660804
1a34723v,unknown,0.008847950690954775
1a34724v,building,0.36421487319409546
1a34724v,person,4.539298052763819e-5
1a34724v,road,0.08646258636934673
1a34724v,roof,0.015379632537688441
1a34724v,sky,0.5041467101130653
1a34724v,things,0.001091885207286432
1a34724v,tree,0.011554353800251256
1a34724v,unknown,0.017104565797738693
1a34725v,floor,0.0052668539325842695
1a34725v,grass,0.007056608926342072
1a34725v,light,0.011056735720973782
1a34725v,paper,0.04937309808052434
1a34725v,person,0.04986930399500624
1a34725v,rug,0.022258553760923845
1a34725v,shelf,0.006022745006242197
1a34725v,table,0.16232395053058676
1a34725v,unknown,0.13051312812109864
1a34725v,wall,0.11390181218789014
1a34725v,wall-wood,0.4423572097378277
1a34726v,building,0.07240829659949623
1a34726v,dirt,0.008651310610831233
1a34726v,grass,0.005590020859571788
1a34726v,person,0.006457119804785894
1a34726v,platform,0.005930710799748111
1a34726v,railroad,0.34587900464420657
1a34726v,road,0.0666350165302267
1a34726v,sky,0.3799627577928212
1a34726v,things,0.0574806655384131
1a34726v,unknown,0.051005096819899245
1a34727v,building,0.01022924558080808
1a34727v,gravel,0.03687633167613636
1a34727v,person,0.002937085700757576
1a34727v,railroad,0.20390181107954544
1a34727v,sky,0.6804828065814394
1a34727v,things,0.05215731534090909
1a34727v,unknown,0.01341540404040404
1a34728v,building,0.06529017857142858
1a34728v,dirt,0.06451676065162908
1a34728v,gravel,0.030100886983082706
1a34728v,mountain,0.049733709273182956
1a34728v,person,1.8723566729323307e-4
1a34728v,railroad,0.11458945214598998
1a34728v,road,0.01793546365914787
1a34728v,sky,0.6310967849310777
1a34728v,things,0.01263779566102757
1a34728v,unknown,0.01391173245614035
1a34729v,building,0.27226782501564456
1a34729v,ceiling,0.007202606774092616
1a34729v,pavement,0.035069471605131415
1a34729v,platform,0.010428074155193992
1a34729v,railroad,0.2504974479818523
1a34729v,sky,0.3392167455413016
1a34729v,unknown,0.0022599049593241553
1a34729v,wall,0.050309468867334166
1a34729v,wall-brick,0.032748455100125154
1a34730v,building,0.1027094362357775
1a34730v,ceiling,0.0482935465391909
1a34730v,dirt,0.05229979851453856
1a34730v,floor,0.11761713811630847
1a34730v,person,0.07757437183944374
1a34730v,unknown,0.32765832411504425
1a34730v,wall,0.11343804322060683
1a34730v,window,0.16040934141908975
1a34731v,dirt,0.04695975825471698
1a34731v,fence,0.02238969143081761
1a34731v,grass,0.060764298349056604
1a34731v,gravel,0.0074734669811320755
1a34731v,railroad,0.07307267099056604
1a34731v,sea,0.007215507075471698
1a34731v,sky,0.7693641902515723
1a34731v,unknown,0.012760416666666666
1a34732v,dirt,0.020972079918032786
1a34732v,grass,0.05001773329129886
1a34732v,gravel,0.03420431707124842
1a34732v,person,7.512019230769231e-4
1a34732v,railroad,0.07794397265132409
1a34732v,sky,0.7789323573455234
1a34732v,things,0.03156648999054224
1a34732v,unknown,0.0056118478089533415
1a34733v,building,0.008542158018867924
1a34733v,fence,0.15018057193396225
1a34733v,grass,0.09427697523584906
1a34733v,mountain,0.05244324882075472
1a34733v,road,0.005996953616352201
1a34733v,sky,0.68363674331761
1a34733v,unknown,0.004923349056603773
1a34734v,bridge,0.0061582474023929475
1a34734v,building,0.05435664948047859
1a34734v,dirt,0.010212088712216625
1a34734v,gravel,0.045253955447103276
1a34734v,pavement,0.01726572339420655
1a34734v,person,2.976424748110831e-4
1a34734v,railroad,0.21944736893891686
1a34734v,road,0.14657415971347607
1a34734v,sky,0.3936801401133501
1a34734v,things,0.07216108115554157
1a34734v,tree,0.012600608076196474
1a34734v,unknown,0.021992335091309823
1a34735v,building,0.3610440117285894
1a34735v,pavement,0.10487100519521411
1a34735v,platform,0.008182708202141058
1a34735v,railroad,0.16433185414042822
1a34735v,sky,0.33253552030856426
1a34735v,things,0.004556881690806046
1a34735v,unknown,0.004634367128463476
1a34735v,wall,0.01984365160579345
1a34736v,building,0.08523660007911392
1a34736v,grass,0.02733138844936709
1a34736v,gravel,0.006903926028481013
1a34736v,pavement,0.009473892405063291
1a34736v,person,0.0065367879746835444
1a34736v,railroad,0.36338755933544303
1a34736v,road,0.12473299050632912
1a34736v,sky,0.2744004647943038
1a34736v,things,0.04847829311708861
1a34736v,unknown,0.0482421875
1a34736v,wall,0.005275909810126583
1a34737v,dirt,0.16545256193693694
1a34737v,grass,0.0755057512870013
1a34737v,gravel,0.005835495093307593
1a34737v,railroad,0.0159932532979408
1a34737v,sky,0.6436803712194337
1a34737v,things,0.0636185851029601
1a34737v,tree,0.013128921332046331
1a34737v,unknown,0.01678506073037323
1a34738v,dirt,0.010700711872586872
1a34738v,fence,0.027781129343629345
1a34738v,gravel,0.03154912725225225
1a34738v,platform,0.015674016650579152
1a34738v,railroad,0.31115141369047616
1a34738v,sky,0.3395521637709138
1a34738v,things,0.043862361245173745
1a34738v,unknown,0.17966110641891891
1a34738v,wall,0.04006796975546976
1a34739v,dirt,0.08440585160136815
1a34739v,fence,0.012538625233208955
1a34739v,grass,0.07141902790733831
1a34739v,gravel,0.006577221315298507
1a34739v,railroad,0.007782134250621891
1a34739v,sky,0.8054636485541045
1a34739v,tree,0.008757482120646766
1a34739v,unknown,0.0030560090174129354
1a34740v,fence,0.0350105129942602
1a34740v,grass,0.15777587890625
1a34740v,mountain,0.08505062181122448
1a34740v,sky,0.7167221380739796
1a34740v,unknown,0.005440848214285714
1a34741v,dirt,0.18088135074273073
1a34741v,fence,0.04902936354298357
1a34741v,mountain,0.1010624901232617
1a34741v,road,0.08146951050884955
1a34741v,sky,0.5591666008217446
1a34741v,unknown,0.028390684260429837
1a34742v,building,0.010185038119440914
1a34742v,dirt,0.005809740311308768
1a34742v,fence,0.2383259212198221
1a34742v,grass,0.025412960609911054
1a34742v,mountain,0.03532004447268107
1a34742v,sky,0.682718938611817
1a34742v,unknown,0.0022273566550190596
1a34743v,dirt,0.13298330560836502
1a34743v,gravel,0.03274516793409379
1a34743v,mountain,0.02442148883079848
1a34743v,railroad,0.06045775903041825
1a34743v,sky,0.7269387674271229
1a34743v,tree,0.016074293013307983
1a34743v,unknown,0.006379218155893536
1a34744v,dirt,0.22889236992385786
1a34744v,sky,0.7397113935596447
1a34744v,unknown,0.031396236516497464
1a34745v,dirt,0.055918388511378
1a34745v,mountain,0.20507071744627053
1a34745v,road,0.04495397439949431
1a34745v,sky,0.6507239649178256
1a34745v,unknown,0.043332954725031604
1a34746v,dirt,0.012576189247141042
1a34746v,grass,0.2116299039072427
1a34746v,mountain,0.010456788040025413
1a34746v,railroad,0.0720782540501906
1a34746v,sea,0.006824769695044473
1a34746v,sky,0.5865728240152478
1a34746v,things,0.042385542407878014
1a34746v,unknown,0.05747572863722999
1a34747v,building,0.01837443702591656
1a34747v,dirt,0.026677070164348924
1a34747v,fence,0.010222424146649811
1a34747v,grass,0.005077878081542351
1a34747v,mountain,0.0786422941687737
1a34747v,railroad,0.01039897084386852
1a34747v,sand,0.017406516671934262
1a34747v,sky,0.7255130965549936
1a34747v,things,0.011912580989254108
1a34747v,unknown,0.09577473135271808
1a34748v,dirt,0.11447714084065244
1a34748v,grass,0.007039336966750314
1a34748v,mountain,0.022567538425345045
1a34748v,road,0.012067959927854454
1a34748v,sand,0.14584476944792973
1a34748v,sky,0.6765127529015057
1a34748v,tree,0.00529818851944793
1a34748v,unknown,0.01619231297051443
1a34749v,building,0.023178235619469027
1a34749v,dirt,0.03865138076801517
1a34749v,grass,0.030428996128318585
1a34749v,gravel,0.01475708162136536
1a34749v,person,1.2222463653603033e-4
1a34749v,railroad,0.12249871602402022
1a34749v,sky,0.6286753812420987
1a34749v,things,7.65447218710493e-4
1a34749v,tree,0.1359705870733249
1a34749v,unknown,0.004951949668141593
1a34750v,dirt,0.05717748525191327
1a34750v,grass,0.12125568000637756
1a34750v,mountain,0.050311652981505105
1a34750v,sky,0.6023322903380102
1a34750v,tree,0.16157376036352042
1a34750v,unknown,0.00734913105867347
1a34751v,dirt,0.023065185546875
1a34751v,grass,0.235946044921875
1a34751v,mountain,0.027835693359375
1a34751v,rock,0.02251953125
1a34751v,sea,0.04003662109375
1a34751v,sky,0.511627197265625
1a34751v,tree,0.12626708984375
1a34751v,unknown,0.01270263671875
1a34752v,dirt,0.1555673901920655
1a34752v,mountain,0.04996949779596977
1a34752v,road,0.009785303841309824
1a34752v,sky,0.627052749134131
1a34752v,tree,0.14735639365554157
1a34752v,unknown,0.010268665380982367
1a34753v,grass,0.15623529642409034
1a34753v,mountain,0.07034680834378922
1a34753v,sky,0.646416983610414
1a34753v,tree,0.12617751137076538
1a34753v,unknown,8.234002509410289e-4
1a34754v,dirt,0.05166113526002506
1a34754v,grass,0.062484091087092734
1a34754v,gravel,0.011598821271929825
1a34754v,mountain,0.15492344141604011
1a34754v,railroad,0.13118122454573936
1a34754v,sky,0.5009239407111529
1a34754v,things,0.03455171130952381
1a34754v,tree,0.04513848096804511
1a34754v,unknown,0.007537153430451127
1a34755v,dirt,0.18657269664249684
1a34755v,gravel,0.03825588154161412
1a34755v,mountain,0.09100749724148802
1a34755v,railroad,0.12941608212484237
1a34755v,sky,0.48724311357187894
1a34755v,tree,0.06112197548865069
1a34755v,unknown,0.006382753389029004
1a34756v,grass,0.01846109512925599
1a34756v,mountain,0.02060386782786885
1a34756v,river,0.01177047209962169
1a34756v,sea,0.19332366212168978
1a34756v,sky,0.5143676603877679
1a34756v,things,0.0011674416771752837
1a34756v,unknown,0.08383782905107189
1a34756v,water,0.15646797170554855
1a34757v,dirt,0.20368722622027535
1a34757v,grass,0.0176856813204005
1a34757v,gravel,0.03179389275657071
1a34757v,mountain,0.013543540754067584
1a34757v,person,4.4000312891113893e-4
1a34757v,railroad,0.16249193327596997
1a34757v,sky,0.5638175649249061
1a34757v,unknown,0.006540157618898623
1a34758v,grass,0.178195597843199
1a34758v,mountain,0.15240278652392947
1a34758v,road,0.005353874763853904
1a34758v,sky,0.4866319171127204
1a34758v,things,0.008171638853904283
1a34758v,tree,0.09958723630352645
1a34758v,unknown,0.0696569485988665
1a34759v,mountain,0.39785577075411915
1a34759v,railroad,0.02360459244296578
1a34759v,sky,0.5638602562579215
1a34759v,unknown,0.014679380544993664
1a34760v,grass,0.07561894112547289
1a34760v,mountain,0.4573034067622951
1a34760v,road,0.01990438800441362
1a34760v,sky,0.42573814825031525
1a34760v,unknown,0.021435115857503153
1a34761v,grass,0.05570705581761006
1a34761v,gravel,0.0082522602201257865
1a34761v,mountain,0.22774911556603775
1a34761v,railroad,0.06763463050314465
1a34761v,sky,0.6008377555031447
1a34761v,unknown,0.039819182389937105
1a34762v,dirt,0.14374925642449238
1a34762v,mountain,0.09099133486675128
1a34762v,sand,0.2303398635786802
1a34762v,sky,0.5013421537912437
1a34762v,tree,0.02295045804251269
1a34762v,unknown,0.010626933296319797
1a34763v,dirt,0.3720949110516373
1a34763v,mountain,0.0626672701511335
1a34763v,sky,0.5176888184823678
1a34763v,tree,0.006513696473551637
1a34763v,unknown,0.04103530384130982
1a34764v,dirt,0.008475825471698114
1a34764v,things,0.0021730051100628932
1a34764v,unknown,0.989351169418239
1a34765v,cardboard,0.013083480738993711
1a34765v,food,0.009631731525157233
1a34765v,fruit,0.06359817216981133
1a34765v,paper,0.031926837657232705
1a34765v,person,0.1052758942610063
1a34765v,shelf,0.030816381682389937
1a34765v,table,0.1085360161163522
1a34765v,unknown,0.24669934158805032
1a34765v,wall,0.3904321442610063
1a34766v,cabinet,0.16715535996835443
1a34766v,counter,0.006090535996835443
1a34766v,door-stuff,0.028955696202531647
1a34766v,floor,0.022383059731012657
1a34766v,food,0.015015575553797468
1a34766v,person,0.15134617286392404
1a34766v,shelf,0.2089571795886076
1a34766v,things,0.050254647943037974
1a34766v,towel,0.011736056170886076
1a34766v,unknown,0.2354071894778481
1a34766v,wall,0.10269852650316456
1a34767v,floor,0.009681353109137055
1a34767v,mirror-stuff,0.0054900658312182745
1a34767v,person,0.1517166679885787
1a34767v,shelf,0.1175468948286802
1a34767v,unknown,0.6751132713356599
1a34767v,wall,0.02189829869923858
1a34767v,window,0.01855344820748731
1a34768v,fence,0.021833060237203494
1a34768v,floor,0.02394467852684145
1a34768v,pavement,0.015339712078651686
1a34768v,things,0.8235445439294632
1a34768v,unknown,0.1153380052278402
1a34769v,things,0.039308485516372796
1a34769v,unknown,0.9606915144836272
1a34770v,cardboard,0.2765529065648615
1a34770v,floor,0.006679736697103275
1a34770v,floor-wood,0.1490684528494962
1a34770v,food,0.08177050535264484
1a34770v,fruit,0.06378527432304786
1a34770v,person,0.1083676893104534
1a34770v,table,0.03655344773299748
1a34770v,things,0.05505524834697733
1a34770v,unknown,0.15581829541876574
1a34770v,wall-wood,0.0663484434036524
1a34771v,building,0.22855841253221648
1a34771v,ceiling,0.0915502174613402
1a34771v,floor,0.01963318500322165
1a34771v,person,0.08934036726804123
1a34771v,things,0.002159511920103093
1a34771v,unknown,0.40655328809600516
1a34771v,wall,0.15054289827641754
1a34771v,window,0.011662119442654639
1a34772v,building,0.018705792439258313
1a34772v,cardboard,0.009273597346547315
1a34772v,ceiling,0.02862377117966752
1a34772v,curtain,0.02073134790601023
1a34772v,dirt,0.11247327565537084
1a34772v,fence,0.030320891943734014
1a34772v,floor,0.005714514066496164
1a34772v,pavement,0.01483326007033248
1a34772v,person,0.008329503676470588
1a34772v,sky,0.013683114210358057
1a34772v,table,0.006337665840792839
1a34772v,things,0.17172514386189258
1a34772v,unknown,0.419302469629156
1a34772v,wall,0.045727351742327366
1a34772v,wall-wood,0.09421830043158567
1a34773v,door-stuff,0.009049396125637755
1a34773v,floor-wood,0.1651287468112245
1a34773v,person,0.06708511041135204
1a34773v,stairs,0.011530662069515306
1a34773v,unknown,0.14097626355229592
1a34773v,wall,0.013360471141581632
1a34773v,wall-brick,0.10065569196428571
1a34773v,wall-wood,0.49221365792410715
1a34774v,ceiling,0.08892674912642948
1a34774v,door-stuff,0.03342399936467599
1a34774v,floor-wood,0.215276812658831
1a34774v,person,0.03011956996505718
1a34774v,rug,0.005293539548919949
1a34774v,things,0.07636545028589581
1a34774v,unknown,0.18634351175349428
1a34774v,wall-brick,0.13229878097204575
1a34774v,wall-wood,0.21755008140088947
1a34774v,window,0.014401504923761119
1a34775v,building,0.47582161625481384
1a34775v,pavement,0.024456685253530168
1a34775v,person,7.496590179717587e-4
1a34775v,road,0.1718398989088575
1a34775v,sky,0.24412056723363287
1a34775v,things,0.06681492698973042
1a34775v,unknown,0.016196646341463415
1a34776v,building,0.4797787463803089
1a34776v,pavement,0.010573771315958816
1a34776v,road,0.18855322956885456
1a34776v,roof,0.010346283783783784
1a34776v,sky,0.23728709177927929
1a34776v,things,0.06509913931788931
1a34776v,unknown,0.008361737853925353
1a34777v,building,0.10016776212216624
1a34777v,pavement,0.029289495434508817
1a34777v,person,0.0013234020780856423
1a34777v,platform,0.012607987641687657
1a34777v,railroad,0.2567203243073048
1a34777v,sky,0.4803592864452141
1a34777v,things,0.11235142474811083
1a34777v,unknown,0.007180317222921915
1a34778v,building,0.10830188125782228
1a34778v,pavement,0.019654695322277847
1a34778v,person,0.0019457916145181476
1a34778v,platform,0.0354556965738423
1a34778v,railroad,0.25548903903316644
1a34778v,sky,0.45750425336357947
1a34778v,things,0.11386058745306633
1a34778v,unknown,0.007788055381727159
1a34779v,building,0.10416542894486693
1a34779v,pavement,0.014717749920785804
1a34779v,person,0.0016127515050697084
1a34779v,platform,0.010537963403041825
1a34779v,railroad,0.26992360781051966
1a34779v,sky,0.4624710373098859
1a34779v,things,0.11086893021229405
1a34779v,unknown,0.02570253089353612
1a34780v,building,0.3869785919766709
1a34780v,pavement,0.013296274038461538
1a34780v,railroad,0.04583563209331652
1a34780v,road,0.08674288697982345
1a34780v,sky,0.2800419195302648
1a34780v,things,0.17204124960592687
1a34780v,unknown,0.01506344577553594
1a34781v,building,0.10177635482594936
1a34781v,gravel,0.0671046776107595
1a34781v,platform,0.012069818037974684
1a34781v,railroad,0.36996884889240506
1a34781v,sky,0.3678760383702532
1a34781v,things,0.07506428006329113
1a34781v,unknown,0.006139982199367088
1a34782v,building,0.1753314012096774
1a34782v,person,0.003279989919354839
1a34782v,railroad,0.2701927923387097
1a34782v,sky,0.40493321572580643
1a34782v,things,0.13497227822580646
1a34782v,unknown,0.01129032258064516
1a34783v,building,0.6385204031368222
1a34783v,pavement,0.10590838784678436
1a34783v,road,0.09357266708701135
1a34783v,roof,0.007121640526481715
1a34783v,sky,0.08209528688524591
1a34783v,things,0.06662791614123581
1a34783v,unknown,0.006153698376418664
1a34784v,building,0.28378464588567837
1a34784v,railroad,0.2896955480527638
1a34784v,roof,0.005139221498115578
1a34784v,sky,0.35867815640703515
1a34784v,things,0.05136522456030151
1a34784v,unknown,0.011337203596105528
1a34785v,building,0.34721605705492425
1a34785v,railroad,0.2512811217645202
1a34785v,sky,0.3558904474431818
1a34785v,things,0.03769876499368687
1a34785v,unknown,0.007913608743686868
1a34786v,building,0.3321888792559899
1a34786v,pavement,0.007706592843631778
1a34786v,person,0.0010812381778058007
1a34786v,railroad,0.1279777151639344
1a34786v,sky,0.34880891393442626
1a34786v,things,0.15438800441361916
1a34786v,unknown,0.027848656210592685
1a34787v,bridge,0.017418810320672478
1a34787v,building,0.24960718594333747
1a34787v,railroad,0.22521379786737236
1a34787v,road,0.018587523349937733
1a34787v,sky,0.371085237001868
1a34787v,things,0.09314679327521794
1a34787v,unknown,0.024940652241594023
1a34788v,building,0.34024330771013594
1a34788v,fence,0.028949223578491966
1a34788v,railroad,0.1401228368355995
1a34788v,road,0.03884763210754017
1a34788v,sky,0.41436548787082816
1a34788v,unknown,0.037471511897404206
1a34789v,building,0.013584009479434448
1a34789v,light,0.005176534383033419
1a34789v,person,0.03550143597365039
1a34789v,platform,0.008525465938303342
1a34789v,railroad,0.03010900345437018
1a34789v,sky,0.12540543661632392
1a34789v,things,0.4001031792255784
1a34789v,unknown,0.3815949349293059
1a34790v,building,0.6870208398194272
1a34790v,sky,0.2841359063667497
1a34790v,unknown,0.028843253813823164
1a34791v,building,0.2292551100628931
1a34791v,railroad,0.12288964229559748
1a34791v,road,0.04047145243710692
1a34791v,sky,0.4853761301100629
1a34791v,unknown,0.11563237028301887
1a34791v,wall,0.006375294811320755
1a34792v,door-stuff,0.03177306973600509
1a34792v,person,0.31923281448791346
1a34792v,unknown,0.2602514213581425
1a34792v,wall,0.3887426944179389
1a34793v,dirt,0.11041814630681818
1a34793v,pavement,0.09150587910353536
1a34793v,person,0.019316702178030304
1a34793v,railroad,0.010542436079545454
1a34793v,road,0.008408055160984848
1a34793v,sky,0.008161448469065656
1a34793v,things,0.5114721433080808
1a34793v,unknown,0.23510002367424243
1a34793v,wall,0.00507516571969697
1a34794v,ceiling,0.061311300327715354
1a34794v,floor,0.04581553331772784
1a34794v,person,0.05673328261548065
1a34794v,unknown,0.24424303604868913
1a34794v,wall,0.579180809144819
1a34794v,window,0.01271603854556804
1a34795v,door-stuff,0.08042823703585147
1a34795v,floor,0.005536771766965429
1a34795v,person,0.3141730353713188
1a34795v,unknown,0.20256106954225353
1a34795v,wall,0.39730088628361077
1a34796v,dirt,0.04458155776515151
1a34796v,door-stuff,0.07348262902462122
1a34796v,floor,0.021140358664772728
1a34796v,floor-wood,0.012641059027777778
1a34796v,person,0.06312761403093434
1a34796v,unknown,0.3613552517361111
1a34796v,wall,0.013227982954545454
1a34796v,wall-wood,0.41044354679608586
1a34797v,building,0.46733503113177804
1a34797v,person,9.420811002522068e-4
1a34797v,road,0.2135297623738966
1a34797v,sky,0.13651678751576293
1a34797v,things,0.1354281604665826
1a34797v,unknown,0.04624817741172762
1a34798v,grass,0.013633890762233375
1a34798v,person,0.3744498412013802
1a34798v,unknown,0.352474121706399
1a34798v,wall,0.25944214632998747
1a34799v,ceiling,0.08934237308429119
1a34799v,curtain,0.01323036398467433
1a34799v,door-stuff,0.008621936861430396
1a34799v,person,0.19528755587484037
1a34799v,railroad,0.010498982279693486
1a34799v,sky,0.01964848738825032
1a34799v,unknown,0.07090118135376756
1a34799v,wall,0.15786637931034483
1a34799v,window,0.43460273986270753
1a34800v,building,0.05018741110935525
1a34800v,dirt,0.16174640486725664
1a34800v,person,0.24044302109671303
